index,load,ess_power,ess_soc,grid_power,grid_limit,curtailed_power,uncurtailed_solar_power
2020-11-01 18:00:00,93.4,-6.01,0.9471912925690547,99.41000000000001,400.0,0.0,0.0
2020-11-01 18:15:00,94.95,-6.0,0.9471898178499536,100.95,400.0,0.0,0.0
2020-11-01 18:30:00,95.1,-6.0,0.9471883431308524,101.1,400.0,0.0,0.0
2020-11-01 18:45:00,95.15,-6.01,0.9471915451398646,101.16000000000001,400.0,0.0,0.0
2020-11-01 19:00:00,92.15,-6.0,0.9471900704207635,98.15,400.0,0.0,0.0
2020-11-01 19:15:00,95.15,-6.0,0.9471885957016624,101.15,400.0,0.0,0.0
2020-11-01 19:30:00,93.7,-6.01,0.9471917977106745,99.71000000000001,400.0,0.0,0.0
2020-11-01 19:45:00,95.1,-6.0,0.9471903229915735,101.1,400.0,0.0,0.0
2020-11-01 20:00:00,93.7,-6.0,0.9471888482724723,99.7,400.0,0.0,0.0
2020-11-01 20:15:00,91.95,-6.0,0.9471873735533711,97.95,400.0,0.0,0.0
2020-11-01 20:30:00,96.6,-6.01,0.9471905755623834,102.61,400.0,0.0,0.0
2020-11-01 20:45:00,94.95,-6.0,0.9471891008432822,100.95,400.0,0.0,0.0
2020-11-01 21:00:00,93.5,-6.0,0.9471876261241812,99.5,400.0,0.0,0.0
2020-11-01 21:15:00,93.6,-6.01,0.9471908281331933,99.61,400.0,0.0,0.0
2020-11-01 21:30:00,95.05,-6.0,0.9471893534140922,101.05,400.0,0.0,0.0
2020-11-01 21:45:00,95.05,-6.0,0.9471878786949911,101.05,400.0,0.0,0.0
2020-11-01 22:00:00,95.05,-6.01,0.9471910807040033,101.06,400.0,0.0,0.0
2020-11-01 22:15:00,95.0,-6.0,0.9471896059849021,101.0,400.0,0.0,0.0
2020-11-01 22:30:00,98.05,-6.0,0.947188131265801,104.05,400.0,0.0,0.0
2020-11-01 22:45:00,98.05,-6.01,0.9471913332748132,104.06,400.0,0.0,0.0
2020-11-01 23:00:00,99.6,-6.0,0.947189858555712,105.6,400.0,0.0,0.0
2020-11-01 23:15:00,98.1,-6.0,0.947188383836611,104.1,400.0,0.0,0.0
2020-11-01 23:30:00,99.5,-6.01,0.9471915858456231,105.51,400.0,0.0,0.0
2020-11-01 23:45:00,99.55,-6.0,0.9471901111265221,105.55,400.0,0.0,0.0
2020-11-02 00:00:00,105.55,-6.0,0.9471886364074209,111.55,400.0,0.0,0.0
2020-11-02 00:15:00,209.15,-6.01,0.9471918384164331,215.16,400.0,0.0,0.0
2020-11-02 00:30:00,203.15,-6.0,0.947190363697332,209.15,400.0,0.0,0.0
2020-11-02 00:45:00,207.65,-6.0,0.9471888889782308,213.65,400.0,0.0,0.0
2020-11-02 01:00:00,207.55,-6.0,0.9471874142591297,213.55,400.0,0.0,0.0
2020-11-02 01:15:00,405.7,5.699999999999989,0.9417085552352533,400.0,400.0,0.0,0.0
2020-11-02 01:30:00,458.2,58.19999999999999,0.9115136191397476,400.0,400.0,0.0,0.0
2020-11-02 01:45:00,455.25,55.25,0.8827134790560632,400.0,400.0,0.0,0.0
2020-11-02 02:00:00,468.75,68.75,0.8475245398150754,400.0,400.0,0.0,0.0
2020-11-02 02:15:00,471.8,71.80000000000001,0.8108901374274349,400.0,400.0,0.0,0.0
2020-11-02 02:30:00,479.2,79.19999999999999,0.770745541921817,400.0,400.0,0.0,0.0
2020-11-02 02:45:00,474.0,74.0,0.733068037240169,400.0,400.0,0.0,0.0
2020-11-02 03:00:00,468.65,68.64999999999998,0.6979264773297055,400.0,400.0,0.0,0.0
2020-11-02 03:15:00,462.65,62.64999999999998,0.6656261779529498,400.0,400.0,0.0,0.0
2020-11-02 03:30:00,462.65,62.64999999999998,0.6333258785761942,400.0,400.0,0.0,0.0
2020-11-02 03:45:00,458.15,58.14999999999998,0.6031545890308992,400.0,400.0,0.0,0.0
2020-11-02 04:00:00,453.7,53.69999999999999,0.5750870221418544,400.0,400.0,0.0,0.0
2020-11-02 04:15:00,435.6,35.60000000000002,0.555559450044476,400.0,400.0,0.0,0.0
2020-11-02 04:30:00,441.7,41.69999999999999,0.5331567567509368,400.0,400.0,0.0,0.0
2020-11-02 04:45:00,437.1,37.10000000000002,0.5129224702926034,400.0,400.0,0.0,0.0
2020-11-02 05:00:00,434.1,34.10000000000002,0.49410142821629255,400.0,400.0,0.0,0.0
2020-11-02 05:15:00,410.05,10.050000000000011,0.4865832457636942,400.0,400.0,0.0,0.0
2020-11-02 05:30:00,342.55,-57.44999999999999,0.5105351212464891,400.0,400.0,0.0,0.0
2020-11-02 05:45:00,296.15,-103.85000000000002,0.5559032523472617,400.0,400.0,0.0,0.0
2020-11-02 06:00:00,254.0,-146.0,0.6205731259427673,400.0,400.0,0.0,0.0
2020-11-02 06:15:00,223.9,-176.1,0.6989376011885537,400.0,400.0,0.0,0.0
2020-11-02 06:30:00,221.0,-179.0,0.7786175695874301,400.0,400.0,0.0,0.0
2020-11-02 06:45:00,219.4,-180.6,0.8590230323683289,400.0,400.0,0.0,0.0
2020-11-02 07:00:00,223.9,-176.1,0.9373875076141154,400.0,400.0,0.0,0.0
2020-11-02 07:15:00,213.4,-26.94,0.9471611479160817,240.34,400.0,0.0,0.0
2020-11-02 07:30:00,198.4,-6.06,0.9471877334427671,204.46,400.0,0.0,0.0
2020-11-02 07:45:00,197.05,-6.01,0.9471909354517792,203.06,400.0,0.0,0.0
2020-11-02 08:00:00,202.95,-6.0,0.9471894607326782,208.95,400.0,0.0,0.0
2020-11-02 08:15:00,201.5,-6.0,0.947187986013577,207.5,400.0,0.0,0.0
2020-11-02 08:30:00,201.45,-6.01,0.9471911880225892,207.45999999999998,400.0,0.0,0.0
2020-11-02 08:45:00,432.55,32.55000000000001,0.9291000333087549,400.0,400.0,0.0,0.0
2020-11-02 09:00:00,447.6,47.60000000000002,0.9039135848068822,400.0,400.0,0.0,0.0
2020-11-02 09:15:00,452.1,52.10000000000002,0.8766020160451782,400.0,400.0,0.0,0.0
2020-11-02 09:30:00,449.2,34.25989299999998,0.8577056699433606,400.0,400.0,0.0,14.940107
2020-11-02 09:45:00,456.7,41.75989299999998,0.8352747320884706,400.0,400.0,0.0,14.940107
2020-11-02 10:00:00,452.05,37.109893,0.8150357840014545,400.0,400.0,0.0,14.940107
2020-11-02 10:15:00,455.0,40.05989299999999,0.7934064241864369,400.0,400.0,0.0,14.940107
2020-11-02 10:30:00,457.95,-63.30624999999998,0.8200710205755788,400.0,400.0,0.0,121.25625
2020-11-02 10:45:00,451.95,-69.30624999999998,0.8495120113642993,400.0,400.0,0.0,121.25625
2020-11-02 11:00:00,450.95,-70.30624999999998,0.8794154478020133,400.0,400.0,0.0,121.25625
2020-11-02 11:15:00,412.5,-108.75625000000002,0.9270377824614325,400.0,400.0,0.0,121.25625
2020-11-02 11:30:00,403.5,-49.05,0.9470937204442275,217.023687,400.0,0.0,235.526313
2020-11-02 11:45:00,373.5,-6.21,0.9471904552949999,144.18368700000002,400.0,0.0,235.526313
2020-11-02 12:00:00,399.0,-6.0,0.9471889805758987,169.473687,400.0,0.0,235.526313
2020-11-02 12:15:00,417.0,-6.0,0.9471875058567977,187.473687,400.0,0.0,235.526313
2020-11-02 12:30:00,439.5,-6.01,0.9471907078658098,285.581984,400.0,0.0,159.928016
2020-11-02 12:45:00,436.5,-6.0,0.9471892331467087,282.571984,400.0,0.0,159.928016
2020-11-02 13:00:00,433.3,-6.0,0.9471877584276076,279.371984,400.0,0.0,159.928016
2020-11-02 13:15:00,429.6,-6.01,0.9471909604366198,275.681984,400.0,0.0,159.928016
2020-11-02 13:30:00,417.6,-6.0,0.9471894857175186,337.160812,400.0,0.0,86.439188
2020-11-02 13:45:00,404.0,-6.0,0.9471880109984175,323.560812,400.0,0.0,86.439188
2020-11-02 14:00:00,420.4,-6.01,0.9471912130074297,339.97081199999997,400.0,0.0,86.439188
2020-11-02 14:15:00,426.25,-6.0,0.9471897382883285,345.810812,400.0,0.0,86.439188
2020-11-02 14:30:00,433.6,-6.0,0.9471882635692275,339.23445300000003,400.0,0.0,100.365547
2020-11-02 14:45:00,227.95,-6.01,0.9471914655782396,133.594453,400.0,0.0,100.365547
2020-11-02 15:00:00,205.45,-6.0,0.9471899908591386,111.08445299999998,400.0,0.0,100.365547
2020-11-02 15:15:00,433.15,-6.0,0.9471885161400374,338.784453,400.0,0.0,100.365547
2020-11-02 15:30:00,450.0,39.948938999999996,0.925611464735013,400.0,400.0,0.0,10.051060999999997
2020-11-02 15:45:00,483.0,72.948939,0.8884323568586753,400.0,400.0,0.0,10.051060999999997
2020-11-02 16:00:00,517.5,107.448939,0.8348466122341108,400.0,400.0,0.0,10.051060999999997
2020-11-02 16:15:00,502.5,92.448939,0.7884061700275591,400.0,400.0,0.0,10.051060999999997
2020-11-02 16:30:00,490.5,90.5,0.7428927585692258,400.0,400.0,0.0,0.0
2020-11-02 16:45:00,417.0,17.0,0.732113129589825,400.0,400.0,0.0,0.0
2020-11-02 17:00:00,366.0,-34.0,0.7451743889531208,400.0,400.0,0.0,0.0
2020-11-02 17:15:00,489.5,89.5,0.7001365158843007,400.0,400.0,0.0,0.0
2020-11-02 17:30:00,520.3,120.29999999999995,0.6404144616357053,400.0,400.0,0.0,0.0
2020-11-02 17:45:00,540.85,140.85000000000002,0.5708517798853541,400.0,400.0,0.0,0.0
2020-11-02 18:00:00,534.75,134.75,0.5042137711218944,400.0,400.0,0.0,0.0
2020-11-02 18:15:00,492.7,92.69999999999999,0.4576538868171191,400.0,400.0,0.0,0.0
2020-11-02 18:30:00,533.05,133.04999999999995,0.3918304076650826,400.0,400.0,0.0,0.0
2020-11-02 18:45:00,527.0,127.0,0.32890377494036344,400.0,400.0,0.0,0.0
2020-11-02 19:00:00,524.05,124.04999999999995,0.2673885665046191,400.0,400.0,0.0,0.0
2020-11-02 19:15:00,506.0,106.0,0.21449383335855168,400.0,400.0,0.0,0.0
2020-11-02 19:30:00,522.55,122.54999999999995,0.1536960248525826,400.0,400.0,0.0,0.0
2020-11-02 19:45:00,528.6,128.60000000000002,0.09000357564846273,400.0,400.0,0.0,0.0
2020-11-02 20:00:00,489.7,85.45,0.05,404.25,400.0,0.0,0.0
2020-11-02 20:15:00,513.55,0.0,0.05,507.54999999999995,400.0,0.0,0.0
2020-11-02 20:30:00,528.75,0.0,0.05,522.75,400.0,0.0,0.0
2020-11-02 20:45:00,524.2,0.0,0.05,518.2,400.0,0.0,0.0
2020-11-02 21:00:00,335.25,-70.75,0.08010862045002343,400.0,400.0,0.0,0.0
2020-11-02 21:15:00,255.5,-144.5,0.14409409710030432,400.0,400.0,0.0,0.0
2020-11-02 21:30:00,231.6,-168.4,0.21896236769955527,400.0,400.0,0.0,0.0
2020-11-02 21:45:00,224.1,-175.9,0.2972360938816714,400.0,400.0,0.0,0.0
2020-11-02 22:00:00,225.75,-174.25,0.37476101524461614,400.0,400.0,0.0,0.0
2020-11-02 22:15:00,225.65,-174.35,0.4523313250672987,400.0,400.0,0.0,0.0
2020-11-02 22:30:00,218.25,-181.75,0.5332581073852996,400.0,400.0,0.0,0.0
2020-11-02 22:45:00,218.25,-181.75,0.6141848897033005,400.0,400.0,0.0,0.0
2020-11-02 23:00:00,221.25,-178.75,0.693751480658942,400.0,400.0,0.0,0.0
2020-11-02 23:15:00,218.15,-181.85,0.7747235899900515,400.0,400.0,0.0,0.0
2020-11-02 23:30:00,221.25,-178.75,0.8542901809456929,400.0,400.0,0.0,0.0
2020-11-02 23:45:00,516.85,116.85000000000002,0.7962168109930946,400.0,400.0,0.0,0.0
2020-11-03 00:00:00,521.45,121.45000000000005,0.7359449786107211,400.0,400.0,0.0,0.0
2020-11-03 00:15:00,554.3,154.29999999999995,0.6599228611598783,400.0,400.0,0.0,0.0
2020-11-03 00:30:00,546.8,146.79999999999995,0.5875044875643728,400.0,400.0,0.0,0.0
2020-11-03 00:45:00,545.35,145.35000000000002,0.5157823061651452,400.0,400.0,0.0,0.0
2020-11-03 01:00:00,507.9,107.89999999999998,0.4619814115607445,400.0,400.0,0.0,0.0
2020-11-03 01:15:00,560.3,160.29999999999995,0.3830729809076546,400.0,400.0,0.0,0.0
2020-11-03 01:30:00,551.25,151.25,0.3085169419475657,400.0,400.0,0.0,0.0
2020-11-03 01:45:00,545.3,145.29999999999995,0.23681876410346456,400.0,400.0,0.0,0.0
2020-11-03 02:00:00,551.3,151.29999999999995,0.16223869721441964,400.0,400.0,0.0,0.0
2020-11-03 02:15:00,542.35,142.35000000000002,0.09195636658766401,400.0,400.0,0.0,0.0
2020-11-03 02:30:00,525.5,89.62,0.05,435.88,400.0,0.0,0.0
2020-11-03 02:45:00,550.5,0.0,0.05,544.5,400.0,0.0,0.0
2020-11-03 03:00:00,508.5,0.0,0.05,502.5,400.0,0.0,0.0
2020-11-03 03:15:00,546.0,0.0,0.05,540.0,400.0,0.0,0.0
2020-11-03 03:30:00,540.0,0.0,0.05,534.0,400.0,0.0,0.0
2020-11-03 03:45:00,476.15,0.0,0.05,470.15,400.0,0.0,0.0
2020-11-03 04:00:00,547.7,0.0,0.05,541.7,400.0,0.0,0.0
2020-11-03 04:15:00,546.15,0.0,0.05,540.15,400.0,0.0,0.0
2020-11-03 04:30:00,549.1,0.0,0.05,543.1,400.0,0.0,0.0
2020-11-03 04:45:00,543.0,0.0,0.05,537.0,400.0,0.0,0.0
2020-11-03 05:00:00,507.0,0.0,0.05,501.0,400.0,0.0,0.0
2020-11-03 05:15:00,556.25,0.0,0.05,550.25,400.0,0.0,0.0
2020-11-03 05:30:00,559.3,0.0,0.05,553.3,400.0,0.0,0.0
2020-11-03 05:45:00,548.95,0.0,0.05,542.95,400.0,0.0,0.0
2020-11-03 06:00:00,563.95,0.0,0.05,557.95,400.0,0.0,0.0
2020-11-03 06:15:00,547.5,0.0,0.05,541.5,400.0,0.0,0.0
2020-11-03 06:30:00,529.45,0.0,0.05,523.45,400.0,0.0,0.0
2020-11-03 06:45:00,538.5,0.0,0.05,532.5,400.0,0.0,0.0
2020-11-03 07:00:00,310.45,-95.55000000000001,0.0915501602440309,400.0,400.0,0.0,0.0
2020-11-03 07:15:00,205.55,-194.45,0.17822691810042135,400.0,400.0,0.0,0.0
2020-11-03 07:30:00,210.0,-190.0,0.26289042465472845,400.0,400.0,0.0,0.0
2020-11-03 07:45:00,220.55,-179.45,0.3427744595476357,400.0,400.0,0.0,0.0
2020-11-03 08:00:00,217.55,-182.45,0.4240185137523408,400.0,400.0,0.0,0.0
2020-11-03 08:15:00,212.8,-187.2,0.5074144238647004,400.0,400.0,0.0,0.0
2020-11-03 08:30:00,206.9,-193.1,0.5934805915262171,400.0,400.0,0.0,0.0
2020-11-03 08:45:00,442.45,42.44999999999999,0.570724189270248,400.0,400.0,0.0,0.0
2020-11-03 09:00:00,511.3,111.30000000000001,0.515301004403675,400.0,400.0,0.0,0.0
2020-11-03 09:15:00,515.8,115.79999999999995,0.4577292143755851,400.0,400.0,0.0,0.0
2020-11-03 09:30:00,472.1,65.55618000000004,0.42405308089505284,400.0,400.0,0.0,6.543819999999999
2020-11-03 09:45:00,461.45,54.906180000000006,0.395415456713081,400.0,400.0,0.0,6.543819999999999
2020-11-03 10:00:00,508.0,101.45618000000002,0.3446865949667014,400.0,400.0,0.0,6.543819999999999
2020-11-03 10:15:00,530.65,124.10618,0.28314451393089063,400.0,400.0,0.0,6.543819999999999
2020-11-03 10:30:00,515.65,96.71378499999997,0.23467437293450027,400.0,400.0,0.0,18.936215
2020-11-03 10:45:00,515.65,96.71378499999997,0.18620423193810992,400.0,400.0,0.0,18.936215
2020-11-03 11:00:00,512.5,93.563785,0.13923336306495518,400.0,400.0,0.0,18.936215
2020-11-03 11:15:00,509.55,90.61378500000001,0.09366583727946722,400.0,400.0,0.0,18.936215
2020-11-03 11:30:00,492.95,65.73923200000002,0.059903020762802586,400.0,400.0,0.0,27.210768
2020-11-03 11:45:00,504.9,21.15,0.05,456.53923199999997,400.0,0.0,27.210768
2020-11-03 12:00:00,507.95,0.0,0.05,474.739232,400.0,0.0,27.210768
2020-11-03 12:15:00,486.85,0.0,0.05,453.639232,400.0,0.0,27.210768
2020-11-03 12:30:00,506.25,-14.560375000000022,0.05399898155640811,400.0,400.0,0.0,114.810375
2020-11-03 12:45:00,504.95,-9.860374999999976,0.055802290375661465,400.0,400.0,0.0,114.810375
2020-11-03 13:00:00,500.35,-14.460374999999999,0.05975457433448647,400.0,400.0,0.0,114.810375
2020-11-03 13:15:00,377.6,-137.210375,0.12041142821408922,400.0,400.0,0.0,114.810375
2020-11-03 13:30:00,359.5,-88.632766,0.15877537314350354,400.0,400.0,0.0,48.132766000000004
2020-11-03 13:45:00,503.5,55.367233999999996,0.129919816997637,400.0,400.0,0.0,48.132766000000004
2020-11-03 14:00:00,488.4,40.26723399999997,0.10819270515928216,400.0,400.0,0.0,48.132766000000004
2020-11-03 14:15:00,491.35,43.21723400000002,0.085074418494943,400.0,400.0,0.0,48.132766000000004
2020-11-03 14:30:00,491.45,51.454094,0.05806798013746684,400.0,400.0,0.0,39.995906
2020-11-03 14:45:00,293.45,-146.545906,0.12298688558013111,400.0,400.0,0.0,39.995906
2020-11-03 15:00:00,210.8,-229.19590599999998,0.22532745871162616,400.0,400.0,0.0,39.995906
2020-11-03 15:15:00,429.95,-10.045906000000002,0.22721747532216266,400.0,400.0,0.0,39.995906
2020-11-03 15:30:00,411.9,4.583104999999989,0.22226197769833256,400.0,400.0,0.0,7.316895000000001
2020-11-03 15:45:00,506.45,99.133105,0.17263978664292182,400.0,400.0,0.0,7.316895000000001
2020-11-03 16:00:00,517.05,109.73310499999997,0.11796435429079997,400.0,400.0,0.0,7.316895000000001
2020-11-03 16:15:00,503.4,96.08310499999999,0.06979445645919248,400.0,400.0,0.0,7.316895000000001
2020-11-03 16:30:00,482.6,42.28,0.05,440.32000000000005,400.0,0.0,0.0
2020-11-03 16:45:00,515.75,0.0,0.05,509.75,400.0,0.0,0.0
2020-11-03 17:00:00,538.35,0.0,0.05,532.35,400.0,0.0,0.0
2020-11-03 17:15:00,544.1,0.0,0.05,538.1,400.0,0.0,0.0
2020-11-03 17:30:00,547.05,0.0,0.05,541.05,400.0,0.0,0.0
2020-11-03 17:45:00,551.6,0.0,0.05,545.6,400.0,0.0,0.0
2020-11-03 18:00:00,545.5,0.0,0.05,539.5,400.0,0.0,0.0
2020-11-03 18:15:00,557.3,0.0,0.05,551.3,400.0,0.0,0.0
2020-11-03 18:30:00,536.5,0.0,0.05,530.5,400.0,0.0,0.0
2020-11-03 18:45:00,529.25,0.0,0.05,523.25,400.0,0.0,0.0
2020-11-03 19:00:00,533.75,0.0,0.05,527.75,400.0,0.0,0.0
2020-11-03 19:15:00,548.8,0.0,0.05,542.8,400.0,0.0,0.0
2020-11-03 19:30:00,518.75,0.0,0.05,512.75,400.0,0.0,0.0
2020-11-03 19:45:00,532.2,0.0,0.05,526.2,400.0,0.0,0.0
2020-11-03 20:00:00,536.6,0.0,0.05,530.6,400.0,0.0,0.0
2020-11-03 20:15:00,502.3,0.0,0.05,496.3,400.0,0.0,0.0
2020-11-03 20:30:00,524.8,0.0,0.05,518.8,400.0,0.0,0.0
2020-11-03 20:45:00,530.95,0.0,0.05,524.95,400.0,0.0,0.0
2020-11-03 21:00:00,362.95,-43.05000000000001,0.06726958615695225,400.0,400.0,0.0,0.0
2020-11-03 21:15:00,260.95,-139.05,0.12876686894311798,400.0,400.0,0.0,0.0
2020-11-03 21:30:00,235.2,-164.8,0.2019988839243914,400.0,400.0,0.0,0.0
2020-11-03 21:45:00,233.75,-166.25,0.2758900740139279,400.0,400.0,0.0,0.0
2020-11-03 22:00:00,233.65,-166.35,0.34982671810627347,400.0,400.0,0.0,0.0
2020-11-03 22:15:00,233.75,-166.25,0.42371790819580996,400.0,400.0,0.0,0.0
2020-11-03 22:30:00,238.1,-161.9,0.49563105619440545,400.0,400.0,0.0,0.0
2020-11-03 22:45:00,229.2,-170.8,0.5715895739846676,400.0,400.0,0.0,0.0
2020-11-03 23:00:00,250.15,-149.85,0.6380152226416199,400.0,400.0,0.0,0.0
2020-11-03 23:15:00,535.25,135.25,0.5711376012845272,400.0,400.0,0.0,0.0
2020-11-03 23:30:00,494.55,94.55000000000001,0.5236974215238764,400.0,400.0,0.0,0.0
2020-11-03 23:45:00,377.65,-22.350000000000023,0.5313314532566714,400.0,400.0,0.0,0.0
2020-11-04 00:00:00,521.65,121.64999999999998,0.4709639962254214,400.0,400.0,0.0,0.0
2020-11-04 00:15:00,541.6,141.60000000000002,0.401041513079354,400.0,400.0,0.0,0.0
2020-11-04 00:30:00,556.05,156.04999999999995,0.32417785895072576,400.0,400.0,0.0,0.0
2020-11-04 00:45:00,479.6,79.60000000000002,0.28384339546757964,400.0,400.0,0.0,0.0
